"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710234818"",7,""2c3a307500018c00"",""2024-03-12 09:13:39.890917"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710234755"",6,""2d3a317600018900"",""2024-03-12 09:12:36.734398"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710234692"",5,""2d3b317700018700"",""2024-03-12 09:11:33.559073"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710234629"",4,""2d3a307600018700"",""2024-03-12 09:10:30.422052"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710234566"",3,""2d3a307500018c00"",""2024-03-12 09:09:27.251162"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378209,""1710234502"",2,""2d3a307700018c00"",""2024-03-12 09:09:16.233821"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710234504"",1,""2d3a307700018e00"",""2024-03-12 09:08:24.069285"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710234492"",0,""2c3a307600018c00"",""2024-03-12 09:08:23.656051"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710234471"",3,""2d3a307500018c00"",""2024-03-12 09:07:52.237194"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378209,""1710234407"",2,""2d3b307600018c00"",""2024-03-12 09:07:45.24835"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710234408"",1,""2d3b307600018c00"",""2024-03-12 09:06:49.073613"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710234401"",0,""2d3b307600018c00"",""2024-03-12 09:06:48.752244"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710234349"",27,""2d3b307600018c00"",""2024-03-12 09:05:51.980266"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710234287"",26,""2e3b307600018900"",""2024-03-12 09:04:48.821966"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710234224"",25,""2e3b307500018c00"",""2024-03-12 09:03:45.651875"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710234161"",24,""2d3b307600018900"",""2024-03-12 09:02:42.511185"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710234098"",23,""2d3b307500018c00"",""2024-03-12 09:01:39.35023"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710234035"",22,""2c3b307500018c00"",""2024-03-12 09:00:36.176034"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710233971"",21,""2d3b307500018900"",""2024-03-12 08:59:33.025838"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710233908"",20,""2c3b307400019300"",""2024-03-12 08:58:29.864528"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710233845"",19,""2d3b2f7500019100"",""2024-03-12 08:57:26.707513"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710233782"",18,""2d3b2f7500019100"",""2024-03-12 08:56:23.558134"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710233719"",17,""2d3a307500019100"",""2024-03-12 08:55:20.393724"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710233656"",16,""2d3a2f7500018c00"",""2024-03-12 08:54:17.238522"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710233593"",15,""2d3a2f7600018e00"",""2024-03-12 08:53:14.07751"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710233529"",14,""2f3a2f7600018e00"",""2024-03-12 08:52:10.92204"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710233466"",13,""2c3a2f7600018900"",""2024-03-12 08:51:07.758562"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710233403"",12,""2c3a2f7700018c00"",""2024-03-12 08:50:04.591126"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710233340"",11,""2c3a2e7700018c00"",""2024-03-12 08:49:01.436761"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710233277"",10,""2d3a2f7600018c00"",""2024-03-12 08:47:58.276853"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710233214"",9,""2b3a2f7600018900"",""2024-03-12 08:46:55.118423"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710233150"",8,""2d3a2f7600018c00"",""2024-03-12 08:45:51.951376"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710233087"",7,""2d3a2f7600018e00"",""2024-03-12 08:44:48.814962"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710233024"",6,""2d3a2e7500018c00"",""2024-03-12 08:43:45.638221"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232961"",5,""2d3a2e7500018c00"",""2024-03-12 08:42:42.480891"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232898"",4,""2d3a2e7600018e00"",""2024-03-12 08:41:39.339971"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232835"",3,""2c3a2d7500018e00"",""2024-03-12 08:40:36.182912"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378209,""1710232771"",2,""2c3a2d7500018e00"",""2024-03-12 08:40:24.185883"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232772"",1,""2c3a2d7500018e00"",""2024-03-12 08:39:33.487352"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232760"",0,""2c3a2d7500018e00"",""2024-03-12 08:39:32.794185"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232729"",4,""2c3a2d7500018e00"",""2024-03-12 08:38:50.325299"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232666"",3,""2c3b2d7500018e00"",""2024-03-12 08:37:47.171201"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378209,""1710232602"",2,""2c3a2d7500019300"",""2024-03-12 08:37:35.179869"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232603"",1,""2c3a2c7500019300"",""2024-03-12 08:36:44.011811"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232591"",0,""2c3a2d7500019300"",""2024-03-12 08:36:43.633528"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232550"",35,""2c3a2e7400019300"",""2024-03-12 08:35:51.181567"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232487"",34,""2c3a2e7500019300"",""2024-03-12 08:34:48.038366"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232423"",33,""2c3a2e7600018e00"",""2024-03-12 08:33:44.881465"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232360"",32,""2d3a2e7400019600"",""2024-03-12 08:32:41.714721"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232297"",31,""2c392e7600018e00"",""2024-03-12 08:31:38.552725"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232234"",30,""2c392d7500019300"",""2024-03-12 08:30:35.403131"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232171"",29,""2c392d7500019300"",""2024-03-12 08:29:32.238484"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232108"",28,""2b392d7400019100"",""2024-03-12 08:28:29.07286"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710232044"",27,""2c382e7600019300"",""2024-03-12 08:27:25.928896"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710231981"",26,""2c382d7500019600"",""2024-03-12 08:26:22.758373"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710231918"",25,""2c382d7500019600"",""2024-03-12 08:25:19.63583"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710231855"",24,""2c382d7400019600"",""2024-03-12 08:24:16.441658"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710231792"",23,""2b392d7400019600"",""2024-03-12 08:23:13.274303"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710231729"",22,""2c392d7400019600"",""2024-03-12 08:22:10.130009"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710231665"",21,""2b392d7500019600"",""2024-03-12 08:21:06.964982"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710231602"",20,""2a392d7500019600"",""2024-03-12 08:20:03.797522"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710231539"",19,""2b392d7400019600"",""2024-03-12 08:19:00.648173"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710231476"",18,""2a392d7500019300"",""2024-03-12 08:17:57.510345"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710231413"",17,""2b392d7500019300"",""2024-03-12 08:16:54.34105"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710231350"",16,""2c392d7500019300"",""2024-03-12 08:15:51.176242"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710231287"",15,""2b392d7500019100"",""2024-03-12 08:14:48.019482"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710231223"",14,""2b392d7600018e00"",""2024-03-12 08:13:44.876429"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710231160"",13,""2b392d7600018e00"",""2024-03-12 08:12:41.702649"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710231097"",12,""2b392d7500019300"",""2024-03-12 08:11:38.546839"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710231034"",11,""2b392e7500019600"",""2024-03-12 08:10:35.392265"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710230971"",10,""2b392e7500019600"",""2024-03-12 08:09:32.232408"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710230908"",9,""2b392d7500019600"",""2024-03-12 08:08:29.080845"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710230844"",8,""2c392d7600019100"",""2024-03-12 08:07:25.91042"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710230781"",7,""2c392d7500019600"",""2024-03-12 08:06:22.775304"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710230718"",6,""2b392d7500019600"",""2024-03-12 08:05:19.603225"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710230655"",5,""2b392d7500019300"",""2024-03-12 08:04:16.445826"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710230592"",4,""2b392e7500019600"",""2024-03-12 08:03:13.288156"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710230529"",3,""2b392e7500019300"",""2024-03-12 08:02:10.129423"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378209,""1710230465"",2,""2b392d7500019600"",""2024-03-12 08:01:57.139839"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710230466"",1,""2b392d7500019600"",""2024-03-12 08:01:06.964554"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710230453"",0,""2a392d7500019600"",""2024-03-12 08:01:06.121177"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710230390"",9,""2b392d7500019b00"",""2024-03-12 07:59:51.84935"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710230326"",8,""2c392d7400019800"",""2024-03-12 07:58:48.704341"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710230263"",7,""2b392d7500019800"",""2024-03-12 07:57:45.534602"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710230200"",6,""2b392d7600019600"",""2024-03-12 07:56:42.389973"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710230137"",5,""2a392d7500019600"",""2024-03-12 07:55:39.224362"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710230074"",4,""2a392d7600019600"",""2024-03-12 07:54:36.058613"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710230011"",3,""2b392d7600019600"",""2024-03-12 07:53:32.902038"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378209,""1710229948"",2,""2c392d7500019300"",""2024-03-12 07:53:19.899942"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710229948"",1,""2b392d7500019300"",""2024-03-12 07:52:29.742741"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710229936"",0,""2a392d7600019300"",""2024-03-12 07:52:28.851847"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710229894"",21,""2b392d7600019300"",""2024-03-12 07:51:36.400108"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710229831"",20,""2b392d7600019300"",""2024-03-12 07:50:33.243497"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710229768"",19,""2b392d7500019100"",""2024-03-12 07:49:30.101706"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710229705"",18,""2b392d7500019300"",""2024-03-12 07:48:26.933647"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710229642"",17,""2b392c7400019600"",""2024-03-12 07:47:23.769412"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710229579"",16,""2b392c7400019600"",""2024-03-12 07:46:20.621685"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710229516"",15,""2a392c7400019600"",""2024-03-12 07:45:17.5191"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710229452"",14,""2b392d7400019600"",""2024-03-12 07:44:14.303947"""
"DEV:,""1269286715709752633"",""1234605616436508552"",419378215,""1710229389"",13,""2b392d7400019800"",""2024-03-12 07:43:11.13529"""
